t,m,d,a,psi,dlnA,dlnR,dg,dlnr_star,s_L_star,dlnw_common,dlnYL_star,ell_N_tilde,l_C_star,l_N_star,dln_tfp,l_C,l_N,U_C,U_N,G_C,B_N,q_C,q_N,N_C,x_C,dlnw_C_clear,l_C_demand,E,Z,D_C,v_C,v_N,S_C,S_N,H_C,H_N,f_C,f_N,dlnY,dlnw_C_paid,dlnw_C_mpl,dlnw_N,dlnw_avg,dlnr,dlnK,s_L,u_excess,u_rate,u_rate_C,u_rate_N,reallocation,overhang,cog_shift
2025.4166666666667,0.10477102705269804,0.059984126439926,0.31966666666666876,0.75,3.783786329523242e-05,0.0033217050178543216,5.375158056510238e-05,0.0023442811813993106,0.5978255651137577,0.00032511875055327204,0.003955759702136394,0.003774281395212141,0.5989202175537494,0.3630797824462506,0.0011369937023113271,0.5989173321425357,0.36241507873841516,0.018119003958613662,0.02054858516043506,0.0001454233919278014,0.002080196856790284,0.00602315955974656,0.01411636442469567,0.5996286428259946,-0.0011422536190646337,-0.0019601287834290415,0.5988368449717286,8.048717080710865e-05,0.0,0.0,0.0053509820645503345,0.008355044619672358,0.019762890771448466,0.021998105477124153,0.003538635327593321,0.005178326641880461,0.19788644097968394,0.24972311825571328,0.0033217050178543216,-0.0008171348685113617,-0.0009333552172359834,0.002721839717201591,0.0005185031137991573,0.0021631227001807926,0.006489368100542378,0.5978619921188773,0.0006675891190487185,0.03866758911904872,0.029364565583125488,0.053656748922953766,6.554132220151776e-05,8.709658992451719e-05,-0.002281143540124407
2025.5,0.10720834150245435,0.0624352469645205,0.32199999999999995,0.75,4.231716167565761e-05,0.003583418485568272,5.7922153150634006e-05,0.00249750750646399,0.5976867651219091,0.0003607580448794261,0.004223600687673695,0.0040220630843961535,0.598830241885245,0.36316975811475494,0.0012202028771757533,0.5988485928155369,0.3624774220558194,0.01814087340573902,0.020533111722904385,0.00019027170818242123,0.0021713438543888852,0.006011458702892734,0.014133312615642657,0.5995817729461211,-0.0012128704291529632,-0.0020396861365179087,0.598759444982791,8.91478327459394e-05,0.0,0.0,0.00532658291447638,0.008379168049628969,0.01978352234357137,0.021984381595363506,0.0035256529915814925,0.005189151202509607,0.1970946372869742,0.25029500640106084,0.003583418485568272,-0.0008521123842735371,-0.0009808946772398883,0.0028967732142784,0.0005630928407227477,0.002314598305861182,0.006943794917583546,0.5977235568355903,0.0006739851286434104,0.03867398512864341,0.02940224168954128,0.05360978331412408,7.022253694854985e-05,0.00011394394469765144,-0.0024313846324395816
2025.5833333333333,0.10969037760479744,0.0649796035382423,0.3243333333333312,0.75,4.714400777154378e-05,0.00386054381074968,6.233543937985728e-05,0.002660154098534804,0.5975396299300972,0.00039948357747530896,0.004508530944603295,0.004285217151979869,0.5987346597103063,0.3632653402896937,0.0013090974662450822,0.5987742922221223,0.3625435665363019,0.018165358126762,0.02051678311481348,0.00023574360068578937,0.002268274839928086,0.005998829911880331,0.014151219328319357,0.5995319570737295,-0.0012864024382932518,-0.0021235179637167,0.5986760714563608,9.822076576149197e-05,0.0,0.0,0.005300667095941886,0.008404760471484545,0.019806700775947077,0.021970011764954438,0.0035118620157627294,0.005200617423740316,0.19624391312581382,0.2508989079120684,0.00386054381074968,-0.0008869188608179429,-0.0010288738737281526,0.0030812725172869107,0.0006114624873056071,0.0024750149174315094,0.007425044752294528,0.5975768837974573,0.0006821412415754791,0.03868214124157548,0.029444303209380924,0.05356018479464086,7.513350824914222e-05,0.00014115720764652816,-0.002591012181667817
2025.6666666666667,0.11221739898048319,0.06762016927393776,0.32666666666666877,0.75,5.233862771986522e-05,0.004154086221004344,6.70075151850995e-05,0.0028327423187556626,0.5973837093050229,0.00044152114137204336,0.004811540272695481,0.004564610388149527,0.5986331516516223,0.3633668483483776,0.0014040291359060427,0.598694209103238,0.36261375043391586,0.018192462299281464,0.02049957816356436,0.0002820303716767336,0.00237124583433701,0.005985261374957081,0.014170128429566886,0.5994789781273647,-0.001363116822629639,-0.002211713277103755,0.5985864825701185,0.00010772653311952318,0.0,0.0,0.005273191305642075,0.008431890545180976,0.019832428552366613,0.021954975147506876,0.0034972303215407797,0.005212752204536474,0.19533332109691792,0.2515363196786664,0.004154086221004344,-0.0009215956812575957,-0.00107736610312048,0.0032760252171115446,0.0006638539267540528,0.002644898303983609,0.007934694911950826,0.5974215220594901,0.000692040462845829,0.03869204046284583,0.02949076895748142,0.05350786995224157,8.028989708810941e-05,0.00016884995031409429,-0.0027605641906059304
2025.75,0.11478964375003216,0.07035996464844933,0.32899999999999996,0.75,5.7922587318623516e-05,0.004465083065049976,7.195496018805039e-05,0.0030158169691139837,0.597218533432645,0.0004871105462213699,0.005133666699695428,0.004861150132925431,0.5985253829610928,0.3634746170389072,0.0015053681705385282,0.5986080980996228,0.36268821922447686,0.018222209544588433,0.02048147313131173,0.00032930979594447685,0.0024805354591823647,0.0059707379816761885,0.01419008678935118,0.5994226143690564,-0.0014432852558286515,-0.0023043795762193197,0.5984904133382846,0.00011768476133822148,0.0,0.0,0.005244110519886318,0.008460632249945463,0.019860727395093373,0.021939249894878804,0.0034817246449582377,0.005225584349247265,0.19436174748227655,0.25220883629869284,0.004465083065049976,-0.0009561747096072816,-0.0011264340526496884,0.003481743708365367,0.0007205253562796309,0.0028247930735005875,0.008474379220501763,0.5972570020379158,0.0007036826759001594,0.03870368267590016,0.029541689697742665,0.053452748325130715,8.570725174042448e-05,0.00019712751063589816,-0.002940604991727513
2025.8333333333333,0.11740732331245866,0.07320205402446359,0.3313333333333312,0.75,6.391883400096105e-05,0.004794606687547113,7.719490720406012e-05,0.0032099468051228547,0.5970436125221925,0.00053650620522652,0.005475997896004238,0.005175785376390497,0.5984110030434344,0.3635889969565656,0.0016135041110371647,0.5985156906371186,0.36276722626545355,0.01825464116197637,0.020462441935451207,0.0003777483980487162,0.002596444262142672,0.005955241968907567,0.014211144337025652,0.5993626385239402,-0.0015271854391026866,-0.002401641515238168,0.5983875764269516,0.00012811421016700741,0.0,0.0,0.005213378492420167,0.008491064860453748,0.019891636516812465,0.02192281322840932,0.003465310692550184,0.005239144489455199,0.19332794327508368,0.2529181496158361,0.004794606687547113,-0.0009906792338761666,-0.0011761308669611511,0.0036991674505571473,0.0007817516764513314,0.0030152636027060004,0.009045790808118001,0.5970828350331503,0.0007170830974275802,0.03871708309742758,0.02959714535672994,0.05339472288644405,9.140107181807022e-05,0.00022608834334519255,-0.003131726122881994
2025.9166666666667,0.12007062112350428,0.07614954172800897,0.3336666666666688,0.75,7.035174293463272e-05,0.005143766916231283,8.274508542064267e-05,0.0034157250038560965,0.5968584364497542,0.000589977724006342,0.005839672540882371,0.005509507807411883,0.5982896449906514,0.3637103550093485,0.0017288463831942695,0.5984166955697369,0.36285103334170793,0.018289814690838662,0.020442456397716205,0.00042750330383001245,0.0027192943055345253,0.005938753415746489,0.014233354046863444,0.5992988169854208,-0.0016151025215505278,-0.002503639889890671,0.5982776627653952,0.00013903280434168774,0.0,0.0,0.005180948171262928,0.008523272919988377,0.01992521120265596,0.021905641572983296,0.0034479532615714448,0.00525346500122328,0.19223055088132382,0.2536660471897497,0.005143766916231283,-0.0010251247975441857,-0.0012265010490036437,0.003929065099937027,0.0008478249036044837,0.0032168948253865886,0.009650684476159766,0.5968985128121423,0.0007322710885548714,0.03873227108855487,0.02965724276708334,0.05333369061815706,9.738685534174674e-05,0.0002558251144231013,-0.0033345471932948296
2026.0,0.12277969147673927,0.07920556765698562,0.33599999999999997,0.75,7.724716671968628e-05,0.005513713222632566,8.862385832458943e-05,0.003633769580042098,0.5966624744474266,0.0006478104875720913,0.006225881627475872,0.005863352800329983,0.5981609251305631,0.36383907486943695,0.0018518249110691313,0.5983107996364538,0.3629399111191084,0.01832780273215592,0.020421486512281505,0.00047872375398383404,0.0028494289463452116,0.005921250669387771,0.014256771890154344,0.599230909093455,-0.00170733043117645,-0.0026105308793732108,0.5981603420040551,0.00015045763239873722,0.0,0.0,0.005146772101661333,0.008557346222348954,0.019961521653138442,0.02188771073085398,0.003429616360540051,0.005268579922276318,0.19106812895824038,0.25445441024787924,0.005513713222632566,-0.0010595199436043586,-0.0012775812273743122,0.00417223651461538,0.0009190546022624907,0.003430292892940088,0.010290878678820264,0.5967035072518195,0.0007492892444374219,0.03874928924443742,0.02972211383094706,0.05326954314768332,0.00010368013096373474,0.00028642559205103275,-0.0035497167352708187
2026.0833333333333,0.12553465829108026,0.08237330239640915,0.3383333333333312,0.75,8.46324882467354e-05,0.005905636595049978,9.485025707094228e-05,0.003864723742285605,0.596455174844413,0.000710306241464002,0.006635869693165472,0.006238400328310104,0.5980244425928312,0.36397555740716875,0.0019828907100939777,0.5981976677741446,0.36303413951872665,0.018368691979056447,0.020399500728071916,0.0005315523443732983,0.0029872127611549892,0.005902710741284356,0.014281456771073273,0.5991586664780463,-0.0018041731333007219,-0.0027224855025520817,0.5980352628552131,0.00016240491893149134,0.0,0.0,0.005110802841590793,0.008593379806162987,0.0200006520373022,0.021868996086396433,0.003410263344323796,0.005284524870043738,0.18983917656357635,0.25528521133593934,0.005905636595049978,-0.00109386689183672,-0.0013294008198973073,0.004429514641690536,0.0009957683291050524,0.003656085714251276,0.010968257142753828,0.5964972700469844,0.0007681927071283637,0.03876819270712836,0.02979191402269994,0.053202167433566074,0.00011029647737054171,0.00031797337270398604,-0.003777913036624953
2026.1666666666667,0.12833561390824325,0.08565594181634918,0.3406666666666688,0.75,9.253667633598058e-05,0.006320771147126774,0.00010144400972877269,0.004109256181304773,0.5962359648667889,0.0007777836625629995,0.007070935960687084,0.0066357757912375945,0.5978797788962142,0.3641202211037857,0.0021225164542711243,0.5980769433194868,0.3631340080188099,0.018412582418184095,0.020376466243518906,0.0005861260413290159,0.003133031583779866,0.0058831096923131244,0.01430747045311304,0.5990818324625161,-0.001905945830228573,-0.0028396892589553024,0.5979020533440934,0.00017488997539338857,0.0,0.0,0.005072993399352804,0.008631473961243223,0.020042699717665608,0.021849472836973634,0.003389857069187306,0.0053013369597780195,0.1885421572165897,0.2561605117164437,0.006320771147126774,-0.0011281621676655735,-0.001381982619400929,0.004701767294904799,0.0010783120814676216,0.00389492337743377,0.01168477013230131,0.5962792324872003,0.0007890486617030054,0.038789048661703004,0.029866821169673905,0.05313144649494239,0.00011725153116645681,0.000350548471198009,-0.004019844948433755
2026.25,0.1311826179040059,0.08905670112954535,0.34299999999999997,0.75,0.00010099034381337831,0.006760395476262845,0.00010842556668505585,0.004368061281343216,0.5960042505030467,0.000850578914974971,0.007532435374680718,0.007056650745286544,0.5977264975610141,0.3642735024389859,0.002271197011407954,0.5979482481266822,0.36323981588833826,0.018459586671123296,0.020352349313855895,0.0006425770097362449,0.0032872926320342,0.0058624230165335725,0.014334877477628252,0.5990001415226508,-0.00201297611403722,-0.0029623419372545668,0.5977603209924424,0.00018792713423987362,0.0,0.0,0.005033297694919907,0.008671734244789842,0.020087774616231766,0.021829116247545757,0.0033683600692112807,0.005319054721228541,0.18717552318754682,0.25708245847983485,0.006760395476262845,-0.0011623971990622488,-0.0014353433235796235,0.004989898831735015,0.0011670507447511772,0.004147478453219265,0.012442435359657795,0.5960488053084769,0.0008119359849791882,0.03881193598497919,0.02994703446165382,0.05305726018446708,0.00012456098438773378,0.00038422779725826966,-0.0042762526623411285
2026.3333333333333,0.13407569591731905,0.09257880838679973,0.3453333333333312,0.75,0.00011002580770379963,0.007225833777479951,0.00011581612234284708,0.004641859245698471,0.5957594164428339,0.0009290461858807652,0.008021779517315059,0.0075022435205227755,0.5975641437509611,0.3644358562490388,0.0024294499399116,0.5978111826233797,0.3633518723538112,0.018509829450643715,0.020327115572165017,0.0007010332838376376,0.003450424705232713,0.005840626028590566,0.014363745073380261,0.5989133187988687,-0.0021256050824769277,-0.003090657574999395,0.5976096529536552,0.00020152966972453168,0.0,0.0,0.00499167104474272,0.00871427150441261,0.020135998696416916,0.021807901928216515,0.003345734754745673,0.005337718012082161,0.18573774023123218,0.2580532812920427,0.007225833777479951,-0.0011965588965961625,-0.0014894940307507568,0.005294851733461975,0.001262368532035662,0.004414446177174797,0.01324333853152439,0.5958053786254435,0.0008369450228087327,0.03883694502280873,0.03003277364884095,0.052979486007419196,0.00013224057216179586,0.0004190855364693296,-0.004547908451218224
2026.4166666666667,0.1370148385012404,0.09622549738941946,0.3476666666666688,0.75,0.00011967715123237021,0.007718456715098127,0.0001236376331946022,0.004931396127026345,0.5955008260965996,0.001013558195797419,0.00854043738564587,0.007973819712130976,0.5973922439490444,0.3646077560509555,0.0025978159402303145,0.5976653258247128,0.36347049669946785,0.01856344710982826,0.020300730365990803,0.0007616193060880905,0.0036228784372343004,0.0058176942581989,0.014394143054698147,0.5988210796593862,-0.0022441884265810164,-0.0032248645601908386,0.5974496161154785,0.00021570970923423527,0.0,0.0,0.0049480706673633934,0.008759201904635985,0.020187505539107524,0.021785806134777062,0.003321943632478136,0.005357367926340636,0.1842273128814931,0.2590752886786938,0.007718456715098127,-0.0012306302307835974,-0.0015444407191472537,0.0056176080930897656,0.0013646694103631772,0.004696544506873579,0.014089633520620738,0.5955483219510915,0.0008641774758190654,0.038864177475819064,0.030124278393278085,0.05289799999135467,0.00014030605129153328,0.0004551934507275302,-0.004835617366575878
2026.5,0.1400000000000025,0.1000000000000037,0.35,0.75,0.0001299802873319204,0.008239682049397568,0.00013191283226379248,0.00523744375237129,0.5952278217042073,0.001104506677562133,0.009089936012618236,0.00847269253017121,0.5972103056720468,0.3647896943279531,0.002776859253608888,0.597510235322816,0.36359601830015414,0.018620587265341885,0.02027315911168774,0.0008244563547321615,0.0038051265918637167,0.005793603853576013,0.01442614370513147,0.5987231293130031,-0.002369097497209144,-0.0033652058645585138,0.5972797571852949,0.00023047813752108404,0.0,0.0,0.0049024562080264445,0.00880664695338621,0.020242439994276905,0.02176280609291509,0.0032969495474293137,0.00537804669584212,0.1826428104151821,0.2601508637352758,0.008239682049397568,-0.0012645908196470112,-0.0016001847270350564,0.00595919101096966,0.0014743775071138557,0.004994514048589734,0.014983542145769201,0.5952769843110686,0.0008937463770296236,0.03889374637702962,0.030221807743886397,0.05281267761161576,0.00014877316985925648,0.0004926211105294049,-0.00514021788573936
2026.5833333333333,0.1430310974566565,0.10390553783506962,0.35233333333333117,0.75,0.00014097302335390311,0.008790975013494226,0.00014066523987421047,0.0055607995329637555,0.5949397245407411,0.0012023028177468953,0.00967186091266076,0.009000222992110361,0.5970178172287925,0.3649821827712074,0.0029671680004125954,0.597345447268328,0.3637287765853846,0.01868140847753607,0.020244367668751134,0.000889662878951869,0.003997664388716071,0.005768331995551204,0.01445982164312883,0.5986191624707092,-0.0025007203567505303,-0.003511939404281586,0.5970996027715945,0.00024584449673348274,0.0,0.0,0.004854790279495216,0.008856733524902138,0.02030095789103616,0.02173888034695402,0.00327071594682355,0.005399797583221932,0.18098289354349142,0.26128245914432163,0.008790975013494226,-0.001298417539003635,-0.001656723249842836,0.006320665897600575,0.0015919374900807916,0.005309117847486957,0.01592735354246087,0.5949906944600488,0.0009257761462872008,0.0389257761462872,0.030325639707569674,0.05272339477823541,0.0001576576281875075,0.0005314360703455325,-0.0054625825013935704
2026.6666666666667,0.14610800955561848,0.10794531332533402,0.35466666666666874,0.75,0.000152695126676754,0.009373848433394453,0.00014991917066699251,0.005902286148498207,0.5946358352279577,0.0013073776538671813,0.010287856332006587,0.00955781994173462,0.5968142475273643,0.3651857524726357,0.0031693544498618796,0.5971704763592768,0.36386912093270846,0.01874607997167842,0.020214322736336155,0.0009573547581666064,0.004201009847875747,0.005741857323276305,0.014495253666018105,0.5985088630558004,-0.002639462821017965,-0.0036653385197110764,0.596908659474574,0.0002618168847027258,0.0,0.0,0.004805039016193783,0.008909593875410203,0.02036322579058531,0.021714009134070428,0.0032432071659158983,0.005422664764694357,0.17924634185913796,0.26247259137457035,0.009373848433394453,-0.0013320851671507837,-0.0017140498691715423,0.006703141680772795,0.0017178149145782745,0.005641141034607243,0.01692342310382173,0.5946887612080345,0.0009604027080145766,0.038960402708014576,0.030436070891404068,0.052630028889645,0.00016697503127791058,0.0005717039969791726,-0.0058036182457180735
2026.75,0.14923057560475256,0.11212250013277374,0.357,0.75,0.00016518839089900336,0.009989862582523533,0.00015969973675544928,0.0062627510951961075,0.5943154341600205,0.0014201824205926075,0.010939625283291166,0.010146939877545362,0.5965990459367589,0.36540095406324097,0.003384055212662433,0.5969848158522647,0.3640174104882522,0.018814781385484126,0.020182992273998737,0.001027645500939256,0.004415704142217924,0.005714160371991718,0.014532518568373082,0.5983919039625941,-0.002785749495547,-0.003825692571369419,0.5967064139979903,0.00027840185427441266,0.0,0.0,0.004753172637828603,0.008965365647784048,0.020429420767404026,0.021688174784837467,0.003214388735439906,0.00544669320113335,0.17743208201467842,0.26372383393085597,0.009989862582523533,-0.0013655670749543923,-0.0017721551285870248,0.007107771911963416,0.0018524965305454682,0.005991390323547423,0.01797417097064227,0.5943704738644386,0.0009977736594828646,0.038997773659482864,0.03055341619234624,0.052532459958112745,0.00017674083299279442,0.0006134887601396301,-0.0061642671409776455
